pert_iname_compound,gene,y_prob,classifier,formulation,features,gene_rank,gene_pct,compound_rank,compound_pct,gene_compound_global_rank,gene_compound_global_pct,gene_compound_local_pct,n_connected_genes_train,connected_genes_train,n_connected_compounds_train,connected_compounds_train,any_connected_train,which_connected_train
sorbinil,AKR1B1,0.04370947917937624,logisticregression,pair,crispr_orf,47,0.8867924528301887,79,0.6929824561403509,17566,0.9410693239044251,0.7898874544852699,0,,0,,FALSE,neither
sorbinil,AKR1B1,0.01333420463626978,logisticregression,pair,crispr_orf,50,0.9433962264150944,109,0.956140350877193,18290,0.9798564234436944,0.9497682886461436,0,,0,,FALSE,neither
spiroxatrine,ADRA2B,0.6192976228966056,logisticregression,pair,crispr_orf,4,0.06896551724137931,65,0.47794117647058826,3777,0.202346512375442,0.27345334685598377,0,,3,RX-821002|olanzapine|paliperidone,TRUE,compound
spiroxatrine,ADRA2B,0.4547531913106666,logisticregression,pair,crispr_orf,18,0.3103448275862069,102,0.75,7741,0.4147112396871317,0.5301724137931034,0,,3,RX-821002|olanzapine|paliperidone,TRUE,compound
sulfasalazine,TBXAS1,0.589202538343141,logisticregression,pair,crispr_orf,22,0.3333333333333333,21,0.23333333333333334,4489,0.24049073181185043,0.2833333333333333,1,PLA2G1B,2,nicotine|ozagrel,TRUE,both
sulfasalazine,TBXAS1,0.4820710189933628,logisticregression,pair,crispr_orf,30,0.45454545454545453,36,0.4,7047,0.37753134040501446,0.42727272727272725,1,PLA2G1B,2,nicotine|ozagrel,TRUE,both
xanomeline,CHRM2,0.4279421518789735,logisticregression,pair,crispr_orf,37,0.5967741935483871,41,0.35964912280701755,8465,0.4534983392264009,0.47821165817770234,1,HTR2C,2,olanzapine|trihexyphenidyl,TRUE,both
xanomeline,CHRM2,0.3888650066586796,logisticregression,pair,crispr_orf,39,0.6290322580645161,53,0.4649122807017544,9480,0.507875281260045,0.5469722693831353,1,HTR2C,2,olanzapine|trihexyphenidyl,TRUE,both
1-EBIO,KCNN4,0.2143271876792001,mlp,pair,crispr_orf,1,0.015873015873015872,5,0.03731343283582089,127,0.006803814421943641,0.026593224354418382,1,KCNN1,3,enflurane|flindokalner|procaine,TRUE,both
1-EBIO,KCNN4,0.0134852648450659,mlp,pair,crispr_orf,4,0.06349206349206349,10,0.07462686567164178,494,0.02646523090110361,0.06905946458185264,1,KCNN1,3,enflurane|flindokalner|procaine,TRUE,both
A-987306,HTR3A,0.0084961848405363909,mlp,pair,crispr_orf,8,0.16,4,0.038461538461538464,601,0.032197578484945893,0.09923076923076923,3,AVPR1A|CCR1|CHRM3,4,aripiprazole|diltiazem|olanzapine|picrotoxinin,TRUE,both
A-987306,HTR3A,0.00459278502232683,mlp,pair,crispr_orf,9,0.18,9,0.08653846153846154,787,0.04216222007928855,0.13326923076923075,3,AVPR1A|CCR1|CHRM3,4,aripiprazole|diltiazem|olanzapine|picrotoxinin,TRUE,both
AC-710,CSF1R,3.6661841115817815e-10,mlp,pair,crispr_orf,21,0.3684210526315789,82,0.6721311475409836,12204,0.6538090646094503,0.5202761000862812,1,FLT3,1,pazopanib,TRUE,both
AC-710,CSF1R,3.336832169933031e-14,mlp,pair,crispr_orf,44,0.7719298245614035,110,0.9016393442622951,16470,0.8823529411764706,0.8367845844118493,1,FLT3,1,pazopanib,TRUE,both
AK-7,SIRT2,3.025513695749126e-7,mlp,pair,crispr_orf,25,0.38461538461538464,27,0.45,7036,0.3769420336440587,0.4173076923076923,0,,1,SirReal-2,TRUE,compound
ANR-94,ADORA2A,1.1620081679248952e-14,mlp,pair,crispr_orf,51,0.9272727272727272,119,0.9296875,16723,0.8959069966784527,0.9284801136363636,0,,2,N6-cyclopentyladenosine|dyphylline,TRUE,compound
ANR-94,ADORA2A,6.188369659640921e-15,mlp,pair,crispr_orf,52,0.9454545454545454,121,0.9453125,16888,0.904746598092789,0.9453835227272727,0,,2,N6-cyclopentyladenosine|dyphylline,TRUE,compound
BVT-948,PTPN2,8.382227662598946e-19,mlp,pair,crispr_orf,98,0.875,102,0.9272727272727272,18145,0.9720882888674596,0.9011363636363636,0,,0,,FALSE,neither
BVT-948,PTPN2,7.508194285505254e-19,mlp,pair,crispr_orf,100,0.8928571428571429,103,0.9363636363636364,18159,0.9728383156541305,0.9146103896103897,0,,0,,FALSE,neither
BVT-948,PTPN2,1.412168273789708e-20,mlp,pair,crispr_orf,105,0.9375,108,0.9818181818181818,18386,0.9849994642665809,0.959659090909091,0,,0,,FALSE,neither
BVT-948,PTPN2,2.8951252907335977e-21,mlp,pair,crispr_orf,106,0.9464285714285714,109,0.990909090909091,18451,0.9884817314904104,0.9686688311688312,0,,0,,FALSE,neither
GNF-5,ABL1,9.455336916708682e-7,mlp,pair,crispr_orf,21,0.328125,28,0.22950819672131148,6040,0.32358298510661093,0.27881659836065575,0,,2,ponatinib|regorafenib,TRUE,compound
GNF-5,ABL1,6.292594282222591e-7,mlp,pair,crispr_orf,22,0.34375,30,0.2459016393442623,6378,0.34169077467052394,0.2948258196721312,0,,2,ponatinib|regorafenib,TRUE,compound
GSK-37647,FFAR4,2.766588670657778e-6,mlp,pair,crispr_orf,4,0.07017543859649122,30,0.25862068965517243,5140,0.27536697739204974,0.16439806412583183,0,,1,TUG-891,TRUE,compound
GSK-37647,FFAR4,2.9001425451161437e-7,mlp,pair,crispr_orf,10,0.17543859649122806,49,0.4224137931034483,7078,0.3791921140040716,0.2989261947973382,0,,1,TUG-891,TRUE,compound
KG-5,FLT3,0.00241437560381982,mlp,pair,crispr_orf,3,0.04225352112676056,5,0.04716981132075472,1008,0.05400192864030858,0.04471166622375764,1,BRAF,4,AC-710|UNC2025|cediranib|ponatinib,TRUE,both
KG-5,FLT3,0.00231603656821633,mlp,pair,crispr_orf,4,0.056338028169014086,6,0.05660377358490566,1024,0.05485910211078967,0.05647090087695987,1,BRAF,4,AC-710|UNC2025|cediranib|ponatinib,TRUE,both
LOXO-101,NTRK1,3.7639997608494e-4,mlp,pair,crispr_orf,10,0.15384615384615385,14,0.23728813559322035,1831,0.09809278902817958,0.1955671447196871,0,,2,GNF-5837|regorafenib,TRUE,compound
LY2109761,TGFBR1,2.8982606752079226e-12,mlp,pair,crispr_orf,23,0.4107142857142857,105,0.7835820895522388,14907,0.7986178077788493,0.5971481876332623,0,,0,,FALSE,neither
LY2109761,TGFBR1,1.2359275240068125e-12,mlp,pair,crispr_orf,26,0.4642857142857143,107,0.7985074626865671,15245,0.8167255973427623,0.6313965884861408,0,,0,,FALSE,neither
MCOPPB,OPRL1,3.2293033221037634e-13,mlp,pair,crispr_orf,29,0.46774193548387094,97,0.8362068965517241,15774,0.8450658952105432,0.6519744160177975,0,,1,BAN-ORL-24,TRUE,compound
MCOPPB,OPRL1,1.1156149787893355e-14,mlp,pair,crispr_orf,36,0.5806451612903226,104,0.896551724137931,16734,0.8964963034394086,0.7385984427141268,0,,1,BAN-ORL-24,TRUE,compound
ME-0328,PARP3,2.349659603762833e-6,mlp,pair,crispr_orf,29,0.3815789473684211,11,0.13095238095238096,5282,0.2829743919425694,0.25626566416040103,0,,0,,FALSE,neither
ME-0328,PARP3,1.993800807562534e-6,mlp,pair,crispr_orf,30,0.39473684210526316,12,0.14285714285714285,5432,0.29101039322832956,0.26879699248120303,0,,0,,FALSE,neither
ME-0328,PARP3,3.6447607473116646e-14,mlp,pair,crispr_orf,66,0.868421052631579,71,0.8452380952380952,16450,0.8812814743383692,0.856829573934837,0,,0,,FALSE,neither
ME-0328,PARP3,8.757842703917606e-16,mlp,pair,crispr_orf,70,0.9210526315789473,77,0.9166666666666666,17307,0.9271938283510125,0.9188596491228069,0,,0,,FALSE,neither
ML-193,GPR55,1.5058121935510678e-16,mlp,pair,crispr_orf,43,0.8269230769230769,143,0.9050632911392406,17594,0.942569377477767,0.8659931840311588,0,,0,,FALSE,neither
ML-193,GPR55,7.689092214045164e-19,mlp,pair,crispr_orf,51,0.9807692307692307,150,0.9493670886075949,18154,0.9725704489446052,0.9650681596884128,0,,0,,FALSE,neither
ML-228,HIF1A,6.07625193222325e-7,mlp,pair,crispr_orf,9,0.15,35,0.330188679245283,6419,0.34388728168863175,0.24009433962264148,0,,2,BAY-87-2243|YC-1,TRUE,compound
ML-228,HIF1A,2.261832516189182e-8,mlp,pair,crispr_orf,15,0.25,59,0.5566037735849056,9226,0.4942676524161577,0.4033018867924528,0,,2,BAY-87-2243|YC-1,TRUE,compound
N-alpha-Methylhistamine-dihydrochloride,HRH4,1.673722622658431e-8,mlp,pair,crispr_orf,26,0.5,59,0.49166666666666664,9455,0.5065359477124183,0.49583333333333335,0,,1,olanzapine,TRUE,compound
N-alpha-Methylhistamine-dihydrochloride,HRH4,1.4063401396694941e-9,mlp,pair,crispr_orf,30,0.5769230769230769,73,0.6083333333333333,11267,0.6036108432444016,0.592628205128205,0,,1,olanzapine,TRUE,compound
NBQX,GRIN2A,1.3459119216763336e-5,mlp,pair,crispr_orf,10,0.15873015873015872,25,0.18115942028985507,3903,0.20909675345548057,0.1699447895100069,0,,1,TCN201,TRUE,compound
NBQX,GRIN2A,3.207158914584546e-6,mlp,pair,crispr_orf,18,0.2857142857142857,32,0.2318840579710145,5026,0.26925961641487195,0.2587991718426501,0,,1,TCN201,TRUE,compound
NQDI-1,CASP3,1.0470385712568e-4,mlp,pair,crispr_orf,5,0.08620689655172414,10,0.08771929824561403,2563,0.1373084753026894,0.08696309739866909,0,,2,PETCM|minocycline,TRUE,compound
NQDI-1,CASP3,4.4602104286330464e-5,mlp,pair,crispr_orf,10,0.1724137931034483,13,0.11403508771929824,3096,0.16586306653809066,0.14322444041137328,0,,2,PETCM|minocycline,TRUE,compound
NSC-95397,CDC25A,1.598957185011097e-13,mlp,pair,crispr_orf,42,0.6461538461538462,107,0.8359375,16007,0.8575484838744241,0.741045673076923,0,,0,,FALSE,neither
NSC-95397,CDC25A,3.4629219405270526e-16,mlp,pair,crispr_orf,58,0.8923076923076924,123,0.9609375,17474,0.9361405764491589,0.9266225961538461,0,,0,,FALSE,neither
NVS-PAK1-1,PAK1,6.386832088514227e-15,mlp,pair,crispr_orf,34,0.5573770491803278,129,0.9626865671641791,16877,0.9041572913318333,0.7600318081722535,0,,1,RKI-1447,TRUE,compound
NVS-PAK1-1,PAK1,4.9735440000729105e-15,mlp,pair,crispr_orf,36,0.5901639344262295,130,0.9701492537313433,16941,0.9075859852137577,0.7801565940787865,0,,1,RKI-1447,TRUE,compound
PF-05190457,GHSR,9.298361684749936e-7,mlp,pair,crispr_orf,16,0.21052631578947367,28,0.2857142857142857,6055,0.324386585235187,0.24812030075187969,0,,1,ibutamoren,TRUE,compound
PF-05190457,GHSR,8.499118005440589e-7,mlp,pair,crispr_orf,17,0.2236842105263158,29,0.29591836734693877,6131,0.3284581592199721,0.2598012889366273,0,,1,ibutamoren,TRUE,compound
PF-431396,PTK2B,9.095359383052455e-19,mlp,pair,crispr_orf,41,0.8913043478260869,96,0.7164179104477612,18137,0.971659702132219,0.803861129136924,0,,0,,FALSE,neither
PF-431396,PTK2B,1.7027872996843504e-21,mlp,pair,crispr_orf,46,1,120,0.8955223880597015,18468,0.9893924783027965,0.9477611940298507,0,,0,,FALSE,neither
PHA-793887,CDK2,0.9961864080907804,mlp,pair,crispr_orf,1,0.014285714285714285,1,0.007246376811594203,5,2.678667095253402e-4,0.010766045548654244,2,CDK7|CDK9,5,NSC-625987|RGB-286638|aminopurvalanol-a|purvalanol-a|ryuvidine,TRUE,both
PHA-793887,CDK2,0.9897018248617092,mlp,pair,crispr_orf,2,0.02857142857142857,2,0.014492753623188406,10,5.357334190506804e-4,0.021532091097308487,2,CDK7|CDK9,5,NSC-625987|RGB-286638|aminopurvalanol-a|purvalanol-a|ryuvidine,TRUE,both
PHA-793887,CDK4,0.29904030446606694,mlp,pair,crispr_orf,3,0.04285714285714286,1,0.008620689655172414,105,0.005625200900032144,0.025738916256157637,2,CDK7|CDK9,5,NSC-625987|RGB-286638|arcyriaflavin-a|purvalanol-a|ryuvidine,TRUE,both
PHA-793887,CDK4,0.22800618589187657,mlp,pair,crispr_orf,5,0.07142857142857142,2,0.017241379310344827,121,0.006482374370513233,0.04433497536945813,2,CDK7|CDK9,5,NSC-625987|RGB-286638|arcyriaflavin-a|purvalanol-a|ryuvidine,TRUE,both
PP-1,RET,2.363802897107071e-6,mlp,pair,crispr_orf,36,0.5217391304347826,60,0.5172413793103449,5276,0.282652951891139,0.5194902548725637,1,HCK,2,apatinib|regorafenib,TRUE,both
PP-1,RET,1.354904293766304e-6,mlp,pair,crispr_orf,37,0.5362318840579711,66,0.5689655172413793,5716,0.3062252223293689,0.5525987006496752,1,HCK,2,apatinib|regorafenib,TRUE,both
PP-121,KDR,4.05708726642229e-5,mlp,pair,crispr_orf,22,0.4489795918367347,29,0.2265625,3161,0.16934533376192007,0.3377710459183674,2,HCK|PIK3CG,5,BMS-536924|SKLB1002|apatinib|cediranib|orantinib,TRUE,both
PP-121,KDR,8.97417520938597e-6,mlp,pair,crispr_orf,27,0.5510204081632653,42,0.328125,4217,0.22591878281367192,0.4395727040816326,2,HCK|PIK3CG,5,BMS-536924|SKLB1002|apatinib|cediranib|orantinib,TRUE,both
PP-2,ABL1,1.5220621025194767e-10,mlp,pair,crispr_orf,37,0.5441176470588235,79,0.6475409836065574,12778,0.6845601628629594,0.5958293153326905,1,LYN,2,ponatinib|regorafenib,TRUE,both
PP-2,ABL1,1.708189641151536e-11,mlp,pair,crispr_orf,47,0.6911764705882353,101,0.8278688524590164,14044,0.7523840137147755,0.7595226615236259,1,LYN,2,ponatinib|regorafenib,TRUE,both
PP-2,LCK,0.01166505495929043,mlp,pair,crispr_orf,1,0.014705882352941176,3,0.02631578947368421,525,0.02812600450016072,0.020510835913312694,1,LYN,6,BMS-536924|PD-98059|SB-202190|SRC-kinase-inhibitor-I|WH-4-023|ponatinib,TRUE,both
PP-2,LCK,0.00590621540908426,mlp,pair,crispr_orf,2,0.029411764705882353,6,0.05263157894736842,716,0.038358512804028716,0.04102167182662539,1,LYN,6,BMS-536924|PD-98059|SB-202190|SRC-kinase-inhibitor-I|WH-4-023|ponatinib,TRUE,both
RGB-286638,FLT3,1.6925657644845594e-7,mlp,pair,crispr_orf,19,0.2835820895522388,55,0.5188679245283019,7544,0.40415729133183326,0.4012250070402703,3,CDK2|CDK4|CDK7,4,AC-710|UNC2025|cediranib|ponatinib,TRUE,both
RGB-286638,FLT3,5.263005625412207e-10,mlp,pair,crispr_orf,34,0.5074626865671642,75,0.7075471698113207,11976,0.6415943426550949,0.6075049281892424,3,CDK2|CDK4|CDK7,4,AC-710|UNC2025|cediranib|ponatinib,TRUE,both
Ro-1138452,PTGIR,1.7060103709573107e-8,mlp,pair,crispr_orf,33,0.6226415094339622,69,0.5307692307692308,9440,0.5057323475838423,0.5767053701015965,0,,1,epoprostenol,TRUE,compound
Ro-1138452,PTGIR,7.771632574406993e-9,mlp,pair,crispr_orf,36,0.6792452830188679,77,0.5923076923076923,10038,0.537769206043073,0.6357764876632801,0,,1,epoprostenol,TRUE,compound
SB-203580,LCK,0.07541400617214385,mlp,pair,crispr_orf,9,0.1232876712328767,1,0.008771929824561403,224,0.01200042858673524,0.06602980052871905,4,AKT1|MAPK14|MAPK8|TNF,6,BMS-536924|PD-98059|SB-202190|SRC-kinase-inhibitor-I|WH-4-023|ponatinib,TRUE,both
SB-203580,LCK,0.01158162019593087,mlp,pair,crispr_orf,15,0.2054794520547945,4,0.03508771929824561,526,0.02817957784206579,0.12028358567652006,4,AKT1|MAPK14|MAPK8|TNF,6,BMS-536924|PD-98059|SB-202190|SRC-kinase-inhibitor-I|WH-4-023|ponatinib,TRUE,both
SB-505124,TGFBR1,2.7360585166872453e-7,mlp,pair,crispr_orf,14,0.23728813559322035,33,0.2462686567164179,7125,0.3817100610736098,0.2417783961548191,0,,0,,FALSE,neither
SB-505124,TGFBR1,3.980398044723712e-10,mlp,pair,crispr_orf,24,0.4067796610169492,84,0.6268656716417911,12148,0.6508089574627666,0.5168226663293701,0,,0,,FALSE,neither
SRC-kinase-inhibitor-I,CSK,1.0892187710754723e-9,mlp,pair,crispr_orf,39,0.6290322580645161,75,0.6818181818181818,11467,0.6143255116254152,0.655425219941349,1,LCK,1,apatinib,TRUE,both
SRC-kinase-inhibitor-I,CSK,6.622533247041113e-10,mlp,pair,crispr_orf,41,0.6612903225806451,79,0.7181818181818181,11831,0.6338262080788599,0.6897360703812316,1,LCK,1,apatinib,TRUE,both
TG-003,DYRK1B,1.127076389686142e-5,mlp,pair,crispr_orf,2,0.037037037037037035,12,0.1016949152542373,4031,0.21595414121932927,0.06936597614563716,1,CLK1,2,AZ191|TC-S-7004,TRUE,both
TG-003,DYRK1B,1.9704552354317902e-6,mlp,pair,crispr_orf,10,0.18518518518518517,15,0.1271186440677966,5437,0.29127825993785494,0.1561519146264909,1,CLK1,2,AZ191|TC-S-7004,TRUE,both
TG-02,CDK2,0.9783868357336476,mlp,pair,crispr_orf,1,0.02040816326530612,3,0.021739130434782608,11,5.893067609557484e-4,0.021073646850044363,1,CDK7,5,NSC-625987|RGB-286638|aminopurvalanol-a|purvalanol-a|ryuvidine,TRUE,both
TG-02,CDK2,0.9514770578908842,mlp,pair,crispr_orf,2,0.04081632653061224,4,0.028985507246376812,24,0.0012857602057216328,0.034900916888494525,1,CDK7,5,NSC-625987|RGB-286638|aminopurvalanol-a|purvalanol-a|ryuvidine,TRUE,both
TG-02,FLT3,1.6665812245605e-4,mlp,pair,crispr_orf,14,0.2857142857142857,13,0.12264150943396226,2278,0.122040072859745,0.20417789757412397,1,CDK7,4,AC-710|UNC2025|cediranib|ponatinib,TRUE,both
TG-02,FLT3,1.0176097813688e-4,mlp,pair,crispr_orf,15,0.30612244897959184,18,0.16981132075471697,2577,0.13805850208936032,0.2379668848671544,1,CDK7,4,AC-710|UNC2025|cediranib|ponatinib,TRUE,both
TG-101348,BRD4,0.03430500752462212,mlp,pair,crispr_orf,1,0.014492753623188406,3,0.02586206896551724,329,0.017625629486767384,0.020177411294352823,0,,1,BI-2536,TRUE,compound
TG-101348,BRD4,0.0044417188044763,mlp,pair,crispr_orf,2,0.028985507246376812,6,0.05172413793103448,799,0.042805100182149364,0.040354822588705645,0,,1,BI-2536,TRUE,compound
ZM-336372,LCK,1.9585850635762257e-7,mlp,pair,crispr_orf,32,0.5245901639344263,47,0.41228070175438597,7415,0.3972463302260795,0.46843543284440614,2,BRAF|MAPK14,6,BMS-536924|PD-98059|SB-202190|SRC-kinase-inhibitor-I|WH-4-023|ponatinib,TRUE,both
ZM-336372,LCK,1.3265233514999944e-8,mlp,pair,crispr_orf,37,0.6065573770491803,68,0.5964912280701754,9665,0.5177863495124826,0.6015243025596779,2,BRAF|MAPK14,6,BMS-536924|PD-98059|SB-202190|SRC-kinase-inhibitor-I|WH-4-023|ponatinib,TRUE,both
acetylcysteine,GRIN2A,4.112646996839805e-7,mlp,pair,crispr_orf,19,0.3220338983050847,45,0.32608695652173914,6757,0.3619950712525447,0.3240604274134119,0,,1,TCN201,TRUE,compound
acetylcysteine,GRIN2A,1.375445967971963e-7,mlp,pair,crispr_orf,23,0.3898305084745763,56,0.4057971014492754,7738,0.4145505196614165,0.39781380496192587,0,,1,TCN201,TRUE,compound
acetylcysteine,SLC7A11,9.774017072718144e-5,mlp,pair,crispr_orf,2,0.03389830508474576,5,0.03731343283582089,2599,0.13923711561127183,0.035605868960283324,0,,0,,FALSE,neither
acetylcysteine,SLC7A11,2.505520248838215e-7,mlp,pair,crispr_orf,21,0.3559322033898305,22,0.16417910447761194,7210,0.38626379513554054,0.2600556539337212,0,,0,,FALSE,neither
alrestatin,AKR1B1,1.3359359171372677e-7,mlp,pair,crispr_orf,13,0.28888888888888886,30,0.2631578947368421,7758,0.4156219864995178,0.2760233918128655,0,,0,,FALSE,neither
alrestatin,AKR1B1,2.8969564445179435e-10,mlp,pair,crispr_orf,32,0.7111111111111111,62,0.543859649122807,12377,0.6630772527590271,0.6274853801169591,0,,0,,FALSE,neither
anandamide,GPR55,8.116928480961876e-8,mlp,pair,crispr_orf,35,0.38461538461538464,41,0.25949367088607594,8171,0.43774777670631093,0.3220545277507303,0,,0,,FALSE,neither
anandamide,GPR55,8.893911767008836e-9,mlp,pair,crispr_orf,49,0.5384615384615384,58,0.3670886075949367,9945,0.5327868852459017,0.4527750730282376,0,,0,,FALSE,neither
anisomycin,RPL23A,1.587292702017129e-9,mlp,pair,crispr_orf,25,0.36231884057971014,33,0.21428571428571427,11182,0.5990571091824708,0.2883022774327122,1,RPL3,0,,TRUE,gene
anisomycin,RPL23A,4.1098317831729506e-13,mlp,pair,crispr_orf,61,0.8840579710144928,60,0.38961038961038963,15681,0.8400835744133719,0.6368341803124412,1,RPL3,0,,TRUE,gene
arcyriaflavin-a,CCND1,1.7397254270347743e-14,mlp,pair,crispr_orf,48,0.8571428571428571,97,0.8508771929824561,16634,0.8911389692489018,0.8540100250626566,1,CDK4,1,briciclib,TRUE,both
arcyriaflavin-a,CCND1,8.099668501965381e-16,mlp,pair,crispr_orf,52,0.9285714285714286,104,0.9122807017543859,17322,0.9279974284795885,0.9204260651629073,1,CDK4,1,briciclib,TRUE,both
aripiprazole,ADRA2B,0.24757253249135264,mlp,pair,crispr_orf,5,0.09259259259259259,1,0.007352941176470588,115,0.006160934319082824,0.04997276688453159,3,CHRM3|HTR2C|HTR3A,3,RX-821002|olanzapine|paliperidone,TRUE,both
aripiprazole,ADRA2B,0.0843631962779089,mlp,pair,crispr_orf,6,0.1111111111111111,2,0.014705882352941176,215,0.011518268509589627,0.06290849673202614,3,CHRM3|HTR2C|HTR3A,3,RX-821002|olanzapine|paliperidone,TRUE,both
aripiprazole,CHRM2,0.00375695643704481,mlp,pair,crispr_orf,10,0.18518518518518517,3,0.02631578947368421,858,0.045965927354548373,0.10575048732943469,3,CHRM3|HTR2C|HTR3A,2,olanzapine|trihexyphenidyl,TRUE,both
aripiprazole,CHRM2,9.781380220201286e-5,mlp,pair,crispr_orf,16,0.2962962962962963,11,0.09649122807017543,2598,0.13918354226936677,0.19639376218323584,3,CHRM3|HTR2C|HTR3A,2,olanzapine|trihexyphenidyl,TRUE,both
bepridil,TNNC1,2.243050671240923e-6,mlp,pair,crispr_orf,31,0.484375,8,0.06451612903225806,5322,0.2851173256187721,0.274445564516129,0,,0,,FALSE,neither
bepridil,TNNC1,6.364454369649085e-7,mlp,pair,crispr_orf,39,0.609375,17,0.13709677419354838,6371,0.3413157612771885,0.3732358870967742,0,,0,,FALSE,neither
brinzolamide,CA14,8.246616476423409e-8,mlp,pair,crispr_orf,15,0.2631578947368421,63,0.5338983050847458,8154,0.43683702989392476,0.39852809991079396,0,,2,coumarin|ethoxzolamide,TRUE,compound
brinzolamide,CA14,4.693888404317402e-8,mlp,pair,crispr_orf,16,0.2807017543859649,68,0.576271186440678,8650,0.4634094074788385,0.42848647041332144,0,,2,coumarin|ethoxzolamide,TRUE,compound
brinzolamide,CA5A,3.1306313910054785e-5,mlp,pair,crispr_orf,1,0.017543859649122806,36,0.27692307692307694,3343,0.17909568198864245,0.14723346828609987,0,,1,ethoxzolamide,TRUE,compound
brinzolamide,CA5A,7.206541309004063e-6,mlp,pair,crispr_orf,3,0.05263157894736842,49,0.3769230769230769,4398,0.23561555769848924,0.21477732793522267,0,,1,ethoxzolamide,TRUE,compound
carzenide,CA14,5.101361881986464e-6,mlp,pair,crispr_orf,13,0.23636363636363636,32,0.2711864406779661,4663,0.24981249330333227,0.25377503852080124,0,,2,coumarin|ethoxzolamide,TRUE,compound
carzenide,CA14,3.40104900203821e-7,mlp,pair,crispr_orf,26,0.4727272727272727,50,0.423728813559322,6930,0.3712632594021215,0.44822804314329734,0,,2,coumarin|ethoxzolamide,TRUE,compound
cediranib,CSF1R,2.486667770958962e-13,mlp,pair,crispr_orf,57,0.890625,106,0.8688524590163934,15861,0.8497267759562842,0.8797387295081966,2,FLT3|KDR,1,pazopanib,TRUE,both
cediranib,CSF1R,1.17862011882404e-13,mlp,pair,crispr_orf,59,0.921875,108,0.8852459016393442,16105,0.8627986713811208,0.9035604508196722,2,FLT3|KDR,1,pazopanib,TRUE,both
ceritinib,ALK,5.68458388357524e-10,mlp,pair,crispr_orf,42,0.5833333333333334,22,0.36666666666666664,11931,0.6391835422693668,0.475,0,,0,,FALSE,neither
citric-acid,AKR1B1,3.7113024009380306e-7,mlp,pair,crispr_orf,19,0.3333333333333333,21,0.18421052631578946,6852,0.3670845387335262,0.2587719298245614,1,RNASE1,0,,TRUE,gene
citric-acid,AKR1B1,1.653542036652113e-7,mlp,pair,crispr_orf,21,0.3684210526315789,27,0.23684210526315788,7571,0.4056037715632701,0.3026315789473684,1,RNASE1,0,,TRUE,gene
colchicine,TUBB,0.3233661703819171,mlp,pair,crispr_orf,1,0.01818181818181818,3,0.02830188679245283,103,0.005518054216222008,0.023241852487135506,1,TUBB4B,4,CYT-997|epothilone-b|ixabepilone|oxibendazole,TRUE,both
colchicine,TUBB,0.30684540732797505,mlp,pair,crispr_orf,2,0.03636363636363636,4,0.03773584905660377,104,0.005571627558127076,0.03704974271012007,1,TUBB4B,4,CYT-997|epothilone-b|ixabepilone|oxibendazole,TRUE,both
colchicine,TUBB3,1.8934474927011864e-6,mlp,pair,crispr_orf,3,0.05454545454545454,5,0.04032258064516129,5462,0.2926175934854816,0.047434017595307916,1,TUBB4B,1,epothilone-b,TRUE,both
colchicine,TUBB3,1.5691233660553178e-6,mlp,pair,crispr_orf,4,0.07272727272727272,6,0.04838709677419355,5598,0.29990356798457085,0.060557184750733135,1,TUBB4B,1,epothilone-b,TRUE,both
conivaptan,AVPR1A,2.705715381334333e-13,mlp,pair,crispr_orf,53,0.7162162162162162,123,0.8092105263157895,15831,0.8481195756991321,0.7627133712660028,0,,1,A-987306,TRUE,compound
conivaptan,AVPR1A,3.0442869958991396e-14,mlp,pair,crispr_orf,59,0.7972972972972973,137,0.9013157894736842,16496,0.8837458480660023,0.8493065433854907,0,,1,A-987306,TRUE,compound
danusertib,NTRK1,9.561230297710003e-18,mlp,pair,crispr_orf,41,0.5942028985507246,59,1,17952,0.9617486338797814,0.7971014492753623,0,,2,GNF-5837|regorafenib,TRUE,compound
danusertib,RET,1.7136503287236307e-9,mlp,pair,crispr_orf,3,0.043478260869565216,98,0.8448275862068966,11119,0.5956819886424515,0.4441529235382309,0,,2,apatinib|regorafenib,TRUE,compound
danusertib,RET,5.353409180543184e-12,mlp,pair,crispr_orf,5,0.07246376811594203,108,0.9310344827586207,14640,0.7843137254901961,0.5017491254372813,0,,2,apatinib|regorafenib,TRUE,compound
delanzomib,CTSG,5.710037539072936e-7,mlp,pair,crispr_orf,11,0.14864864864864866,38,0.2878787878787879,6467,0.346458802100075,0.21826371826371826,0,,1,aloxistatin,TRUE,compound
delanzomib,CTSG,5.562259135625367e-7,mlp,pair,crispr_orf,12,0.16216216216216217,39,0.29545454545454547,6493,0.34785170898960677,0.22880835380835382,0,,1,aloxistatin,TRUE,compound
dexamethasone,ANXA1,9.530976493797463e-10,mlp,pair,crispr_orf,52,0.3611111111111111,24,0.24489795918367346,11568,0.6197364191578271,0.3030045351473923,0,,0,,FALSE,neither
dexamethasone,ANXA1,3.6064503612758656e-12,mlp,pair,crispr_orf,78,0.5416666666666666,59,0.6020408163265306,14803,0.7930461802207222,0.5718537414965986,0,,0,,FALSE,neither
dexamethasone,ANXA1,2.3769731926590725e-12,mlp,pair,crispr_orf,80,0.5555555555555556,61,0.6224489795918368,14989,0.8030108218150648,0.5890022675736961,0,,0,,FALSE,neither
